10,5,3,200,3,1,0.7,2,0.73736,0.77104,0.73504,0.74521,0.73772,0.7693,0.73526,0.74423,0.074814,0.16071,0.073771,0.15849,0.074563,0.16017,0.073648,0.15823,9.8559,4.7977,9.9638,4.7019,9.8938,4.803,9.9834,4.7035,6.4633e-23,1.605e-06,2.1962e-23,2.5778e-06,4.4289e-23,1.5631e-06,1.802e-23,2.557e-06,1.0531,1.0321,1.0495,1.0304,1.416,1.4168,0.99984
10,5,3,200,3,1,0.7,2,0.67035,0.6448,0.67817,0.64212,0.67038,0.64435,0.67784,0.64271,0.073534,0.042014,0.074915,0.042797,0.073666,0.042089,0.074915,0.042797,9.1162,15.347,9.0525,15.004,9.1003,15.309,9.0482,15.018,7.7816e-20,3.6998e-53,1.3974e-19,6.9184e-51,9.0137e-20,6.6606e-53,1.4541e-19,5.6265e-51,1.0263,1.0365,1.0282,1.0365,1.418,1.4183,0.99977
10,5,3,200,3,1,0.7,2,0.75045,0.66184,0.73326,0.63755,0.75041,0.66135,0.7332,0.63706,0.068137,0.1465,0.069855,0.15021,0.068013,0.14623,0.06972,0.14992,11.014,4.5177,10.497,4.2443,11.033,4.5226,10.516,4.2492,3.2807e-28,6.2523e-06,8.9249e-26,2.1924e-05,2.6375e-28,6.1077e-06,7.2762e-26,2.145e-05,0.95533,0.96874,0.95356,0.96682,1.4209,1.4208,1.0002
10,5,3,200,3,1,0.7,2,0.71701,0.51513,0.73421,0.52512,0.71683,0.51534,0.73401,0.52454,0.068963,0.10131,0.070556,0.10366,0.068985,0.10134,0.070311,0.1033,10.397,5.0847,10.406,5.0658,10.391,5.0851,10.439,5.0779,2.5592e-25,3.6829e-07,2.3276e-25,4.0674e-07,2.7236e-25,3.6744e-07,1.6388e-25,3.817e-07,0.96871,0.98576,0.96903,0.98229,1.4089,1.4069,0.9999
10,5,3,200,3,1,0.7,2,0.66988,0.73044,0.67291,0.72487,0.67031,0.72906,0.67196,0.72717,0.072326,0.18189,0.072499,0.18237,0.072409,0.1821,0.072567,0.18254,9.2619,4.0158,9.2817,3.9747,9.2572,4.0036,9.2599,3.9835,2.0087e-20,5.9238e-05,1.6689e-20,7.0475e-05,2.0985e-20,6.2385e-05,2.0473e-20,6.7905e-05,1.017,1.0095,1.0182,1.0105,1.4149,1.415,1.0001
10,5,3,200,3,1,0.7,2,0.73593,0.45404,0.72211,0.44152,0.73449,0.45293,0.7224,0.44244,0.073654,0.13528,0.073467,0.13495,0.07357,0.13513,0.073445,0.13491,9.9917,3.3562,9.8291,3.2716,9.9836,3.3518,9.8358,3.2794,1.6576e-23,0.00079028,8.4427e-23,0.0010694,1.7982e-23,0.00080283,7.8937e-23,0.0010402,1.0249,1.0207,1.0237,1.0204,1.4143,1.4149,1.0001
10,5,3,200,3,1,0.7,2,0.68166,1.0175,0.69656,0.99255,0.68201,1.0176,0.69561,0.99303,0.069487,0.13746,0.070468,0.13938,0.069617,0.13771,0.070462,0.13937,9.8099,7.4025,9.8849,7.1212,9.7965,7.389,9.8722,7.1252,1.0211e-22,1.3365e-13,4.8445e-23,1.0701e-12,1.1655e-22,1.4792e-13,5.4985e-23,1.0392e-12,0.97717,0.98702,0.97903,0.98694,1.4135,1.4126,0.99987
10,5,3,200,3,1,0.7,2,0.66216,0.83815,0.6755,0.86585,0.66235,0.83377,0.67458,0.87068,0.075911,0.30196,0.076992,0.30631,0.076001,0.30232,0.077106,0.30676,8.7229,2.7757,8.7737,2.8267,8.7149,2.7579,8.7488,2.8383,2.7133e-18,0.0055088,1.7298e-18,0.0047028,2.9104e-18,0.0058172,2.1571e-18,0.0045355,1.0625,1.0684,1.0637,1.07,1.4099,1.4097,1.0001
10,5,3,200,3,1,0.7,2,0.58467,0.94713,0.5804,0.98734,0.5849,0.94626,0.57893,0.98927,0.065251,0.11215,0.065019,0.11175,0.065244,0.11214,0.065255,0.11215,8.9603,8.4451,8.9266,8.8354,8.9649,8.4383,8.8718,8.8206,3.2399e-19,3.0374e-17,4.394e-19,9.9796e-19,3.1065e-19,3.2198e-17,7.1963e-19,1.1384e-18,0.9153,0.90469,0.91518,0.90804,1.409,1.4101,0.99954
10,5,3,200,3,1,0.7,2,0.7228,0.68834,0.738,0.71469,0.72303,0.68768,0.73669,0.71324,0.072387,0.25276,0.071443,0.24952,0.072433,0.25292,0.071589,0.25003,9.9853,2.7233,10.33,2.8642,9.982,2.7189,10.291,2.8526,1.7688e-23,0.0064634,5.1654e-25,0.0041806,1.8277e-23,0.0065496,7.7716e-25,0.0043362,1.016,0.99692,1.0167,0.99901,1.4227,1.4222,0.99979
10,5,3,200,3,1,0.7,2,0.68144,0.81278,0.70122,0.83249,0.68088,0.81268,0.70198,0.8298,0.073609,0.15466,0.074275,0.15607,0.073525,0.15449,0.074193,0.15589,9.2575,5.2551,9.4408,5.3342,9.2605,5.2604,9.4616,5.3229,2.0931e-20,1.4794e-07,3.6989e-21,9.5945e-08,2.036e-20,1.4373e-07,3.033e-21,1.0214e-07,1.034,1.0386,1.0328,1.0375,1.4221,1.4219,0.99963
